	01CPTAC_1	01CPTAC_2	01CPTAC_3	01CPTAC_4	01CPTAC_5	01CPTAC_6	01CPTAC_7	01CPTAC_8	01CPTAC_9	01CPTAC_10	02CPTAC_1	02CPTAC_2	02CPTAC_3	02CPTAC_4	02CPTAC_5	02CPTAC_6	02CPTAC_7	02CPTAC_8	02CPTAC_9	02CPTAC_10	03CPTAC_1	03CPTAC_2	03CPTAC_3	03CPTAC_4	03CPTAC_5	03CPTAC_6	03CPTAC_7	03CPTAC_8	03CPTAC_9	03CPTAC_10	04CPTAC_1	04CPTAC_2	04CPTAC_3	04CPTAC_4	04CPTAC_5	04CPTAC_6	04CPTAC_7	04CPTAC_8	04CPTAC_9	04CPTAC_10	05CPTAC_1	05CPTAC_2	05CPTAC_3	05CPTAC_4	05CPTAC_5	05CPTAC_6	05CPTAC_7	05CPTAC_8	05CPTAC_9	05CPTAC_10	06CPTAC_1	06CPTAC_2	06CPTAC_3	06CPTAC_4	06CPTAC_5	06CPTAC_6	06CPTAC_7	06CPTAC_8	06CPTAC_9	06CPTAC_10	07CPTAC_1	07CPTAC_2	07CPTAC_3	07CPTAC_4	07CPTAC_5	07CPTAC_6	07CPTAC_7	07CPTAC_8	07CPTAC_9	07CPTAC_10	08CPTAC_1	08CPTAC_2	08CPTAC_3	08CPTAC_4	08CPTAC_5	08CPTAC_6	08CPTAC_7	08CPTAC_8	08CPTAC_9	08CPTAC_10	09CPTAC_1	09CPTAC_2	09CPTAC_3	09CPTAC_4	09CPTAC_5	09CPTAC_6	09CPTAC_7	09CPTAC_8	09CPTAC_9	09CPTAC_10	10CPTAC_1	10CPTAC_2	10CPTAC_3	10CPTAC_4	10CPTAC_5	10CPTAC_6	10CPTAC_7	10CPTAC_8	10CPTAC_9	10CPTAC_10	11CPTAC_1	11CPTAC_2	11CPTAC_3	11CPTAC_4	11CPTAC_5	11CPTAC_6	11CPTAC_7	11CPTAC_8	11CPTAC_9	11CPTAC_10	12CPTAC_1	12CPTAC_2	12CPTAC_3	12CPTAC_4	12CPTAC_5	12CPTAC_6	12CPTAC_7	12CPTAC_8	12CPTAC_9	12CPTAC_10	13CPTAC_1	13CPTAC_2	13CPTAC_3	13CPTAC_4	13CPTAC_5	13CPTAC_6	13CPTAC_7	13CPTAC_8	13CPTAC_9	13CPTAC_10
1672	3592.6	2338.9	2125.8	1827.8	1485.0	1343.9	1129.4	1593.5	1076.5	1527.3	8097.2	4595.5	10507.0	3052.2	1265.2	1961.3	2278.9	2462.9	1921.0	4477.0	11036.0	7736.3	1881.3	2706.3	2099.8	2812.9	854.52	11030.0	3107.5	5383.6	16601.0	8440.8	2858.6	3914.2	3969.6	2875.8	3188.0	4057.3	8682.1	6077.7	35604.0	9285.7	65792.0	49747.0	7926.5	26564.0	10087.0	11309.0	16257.0	25872.0	8789.5	1397.2	7444.4	2084.1	2837.3	1770.1	1671.2	2383.4	1571.7	1161.1	27309.0	5649.3	7306.4	5463.5	12015.0	3975.0	7886.6	4751.1	11822.0	7348.3	13188.0	7124.7	3642.5	5502.1	4201.8	3318.4	4557.7	4219.1	3055.7	6344.8	3638.6	2346.7	752.99	1088.8	2250.6	1447.2	1261.2	966.52	482.18	789.2	8239.8	1485.6	586.47	1767.4	3125.0	984.71	1407.0	1860.2	2819.8	6253.8	4553.0	1617.4	1898.0	6306.8	2348.8	4876.3	824.31	2064.5	2974.4	1607.2	5384.5	1572.4	2626.0	2930.2	2486.8	1345.0	2140.3	1534.5	1062.1	1419.1	13444.0	2873.1	8526.7	4463.0	3457.2	2559.1	2174.9	2139.6	1825.7	3611.1
1673	2271.9	2575.4	8825.4	1651.9	2368.1	783.44	1211.6	1992.0	2354.5	1357.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11279.0	6267.7	158280.0	4914.9	9117.6	21707.0	4709.2	9375.1	11321.0	7396.8	2279.8	1176.9	1772.1	2026.3	4620.9	16898.0	1241.4	1522.9	1686.0	1550.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1643.7	1037.2	8318.4	1139.4	566.14	272.4	516.07	508.95	2048.9	656.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2368.8	1376.9	6197.1	1338.7	2282.8	1344.9	675.66	3585.8	3291.9	2097.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1674	299480.0	35890.0	71331.0	59027.0	102830.0	36120.0	33551.0	54013.0	68810.0	149820.0	182080.0	135760.0	266110.0	50206.0	87845.0	232290.0	131380.0	106510.0	42909.0	158480.0	249440.0	227780.0	125390.0	28482.0	93683.0	166650.0	41624.0	353170.0	181080.0	290600.0	217280.0	63102.0	75468.0	92767.0	88182.0	185080.0	61651.0	36924.0	86509.0	41855.0	135990.0	45292.0	126200.0	138430.0	11919.0	81863.0	38638.0	40783.0	46361.0	107040.0	116530.0	23207.0	70205.0	33865.0	81837.0	49826.0	81509.0	71709.0	102590.0	22948.0	163380.0	42294.0	46605.0	125450.0	86732.0	51586.0	128750.0	101560.0	156600.0	112010.0	448610.0	158170.0	199590.0	145060.0	42525.0	64685.0	30023.0	78984.0	105240.0	117870.0	197220.0	185050.0	33586.0	62286.0	74923.0	74079.0	209590.0	68784.0	23105.0	83103.0	163200.0	105680.0	25178.0	110410.0	118200.0	33839.0	60863.0	122430.0	109240.0	218680.0	151630.0	104620.0	157470.0	98492.0	65900.0	191500.0	16337.0	60581.0	98575.0	179390.0	366310.0	295810.0	115170.0	178750.0	329900.0	60940.0	81563.0	165900.0	207360.0	194090.0	230900.0	157210.0	281190.0	134560.0	243590.0	180460.0	421130.0	119440.0	78050.0	78451.0
1675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24450.0	2391.6	3574.7	2053.4	1909.8	1295.6	1936.1	2282.9	2303.9	53911.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24964.0	22297.0	22349.0	2624.7	2516.0	1756.7	1352.8	1227.2	1732.3	1901.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300.44	516.91	355.84	396.86	251.12	867.72	551.88	782.42	521.95	274.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1677	13111.0	13439.0	23107.0	10814.0	9655.3	7078.6	10238.0	10503.0	25711.0	15099.0	14477.0	8860.6	35424.0	11492.0	5920.0	9942.9	33736.0	12820.0	9662.3	14638.0	14860.0	32966.0	7921.4	4208.4	6497.2	7473.2	4829.2	27615.0	11834.0	14191.0	10359.0	10057.0	5301.1	6168.0	5639.2	13578.0	6467.0	4932.1	5625.3	2673.3	13733.0	11755.0	44434.0	28730.0	5737.0	10557.0	7715.7	7595.1	23340.0	33771.0	5637.7	2698.6	14540.0	1369.6	4264.6	3613.0	3158.6	3851.4	3939.3	1070.0	16557.0	8235.7	14663.0	22873.0	13305.0	9146.7	17842.0	30816.0	38829.0	20895.0	17635.0	48327.0	10673.0	11055.0	12089.0	9880.8	5462.0	8047.5	17076.0	12789.0	12152.0	24035.0	7080.9	9166.5	18766.0	10772.0	14937.0	7920.9	7274.0	11751.0	6024.5	9043.6	2563.7	7450.2	19388.0	2919.4	2158.7	9254.3	7177.7	15479.0	8309.0	6332.9	12785.0	13543.0	13730.0	13538.0	3203.0	10006.0	8183.1	27538.0	7075.6	14436.0	5024.9	4577.7	16159.0	2450.6	4072.0	4400.3	4639.0	7541.6	11886.0	11634.0	29456.0	11309.0	29554.0	8833.5	16184.0	7727.5	7190.6	8775.7
1678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2716.4	3983.5	4158.6	1300.3	2986.0	8366.9	1858.4	1844.4	1832.9	2897.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2786.0	2232.0	3528.1	2363.8	2890.1	4305.3	1234.5	2055.2	2346.9	3936.2	2947.6	6617.1	1789.1	1916.3	3611.3	1186.9	1737.9	1161.6	3373.4	2427.2	4341.2	3098.0	6119.0	1940.4	6382.2	2488.0	5697.3	3650.5	2842.6	2034.2
1679	3452.7	1387.7	1958.4	2467.7	2270.4	1040.1	916.74	1875.1	3099.8	2482.3	2723.9	1808.3	3220.5	1337.4	1313.9	1767.3	1454.4	2040.4	1200.9	1640.8	3129.3	1610.3	1223.7	770.39	1410.0	1835.4	736.5	3057.7	1834.7	1803.1	1708.6	1617.5	1024.5	1442.6	872.36	1191.8	1455.9	1073.8	1860.4	1091.7	2046.2	1617.5	1372.6	2637.6	728.9	1128.9	1515.7	1288.7	1128.6	3214.6	4861.4	1919.1	2916.3	2169.0	2735.0	2776.6	2737.1	2844.3	1963.5	1547.2	2712.5	1781.0	2278.3	2208.1	2752.7	1823.1	2167.5	2822.9	3093.2	2056.4	6825.5	6215.4	6545.4	7192.0	5789.0	4997.6	3066.4	6655.9	5017.7	5931.0	1671.4	1789.0	707.11	1537.5	1036.5	1367.9	1146.9	1582.2	766.92	1581.4	1556.2	1186.6	627.84	1633.8	1813.0	976.16	943.14	1208.2	1294.5	2329.2	12067.0	11320.0	13273.0	13019.0	12251.0	12151.0	3663.6	10835.0	12378.0	10165.0	56703.0	42124.0	36495.0	35295.0	42985.0	19314.0	25814.0	35901.0	21269.0	33563.0	33679.0	14474.0	25164.0	16233.0	18137.0	17421.0	18209.0	18193.0	7802.1	11953.0
1680	3842.6	1323.9	5102.5	1259.3	1829.1	845.88	541.75	1558.4	1587.7	3431.1	2838.0	2613.6	3536.8	613.81	759.99	537.52	2070.1	1269.0	667.27	1670.8	7180.5	4190.7	1698.2	1121.8	1974.8	3256.5	1375.0	9068.4	3583.8	6468.6	5328.0	2672.2	1673.4	2187.4	1554.0	2172.6	1535.0	2020.0	3666.3	1260.5	2428.4	1279.5	1902.5	3014.5	566.92	1054.3	993.49	1435.8	855.5	2242.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2693.0	1738.2	770.51	1848.9	617.48	770.92	367.24	1340.1	1036.1	1968.4	6534.8	7904.8	1038.7	2540.0	1265.8	4963.0	2694.1	2678.3	1130.3	2177.0	6387.3	1945.4	2278.7	1843.7	3489.7	1653.0	1930.8	3199.5	3382.4	9969.2	3957.7	2836.1	2629.8	4978.7	1715.6	4666.1	836.08	4404.2	2412.7	1563.4	34041.0	20767.0	14805.0	36130.0	42022.0	8384.6	7519.8	14898.0	13082.0	11386.0	3963.6	2674.2	5674.4	3190.6	2996.1	3298.8	2828.3	1611.5	1195.2	1918.7
1681	5550.5	3285.1	8830.4	5022.7	5118.8	3114.8	4196.6	5070.2	4134.5	6413.1	1894.6	2541.0	1570.0	1535.0	1484.1	4314.4	1643.6	1607.9	985.38	2682.2	11401.0	10309.0	10411.0	6065.8	10608.0	11310.0	7828.2	10739.0	12152.0	19807.0	4835.7	4191.1	5336.8	5637.3	4492.7	6626.8	4584.4	3089.4	5512.4	5959.9	4759.0	12257.0	9096.9	6571.3	1973.9	4827.7	10734.0	2642.3	4460.1	5671.2	6051.3	4957.2	6111.1	9086.6	9453.6	5845.2	7714.2	6380.8	6935.2	2831.0	26816.0	17084.0	11161.0	12482.0	69380.0	36604.0	32565.0	35045.0	23426.0	30146.0	1414.2	1254.3	705.87	1457.1	223.35	419.54	146.22	306.87	481.06	745.85	3797.0	4599.1	2845.3	4653.6	6354.7	8107.9	4761.5	5525.6	1844.4	4351.7	1178.8	462.02	156.41	1156.2	728.03	517.57	283.67	848.98	1222.3	1008.8	15522.0	7442.9	6946.9	6859.9	4868.9	8048.5	2269.2	5263.4	6574.1	4219.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19482.0	7008.6	9058.6	12220.0	9294.6	7939.0	7736.1	7480.2	8285.7	8396.1
1682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	794.81	2126.3	686.0	755.72	1515.9	717.4	796.73	831.88	2477.4	777.43	6757.4	10454.0	5804.6	2184.7	5772.7	6661.7	2456.0	8689.5	9444.4	13131.0	1443.1	1251.3	1634.9	1430.6	1198.0	2872.3	1909.5	1197.5	1737.5	976.08	952.45	1538.3	1471.5	743.81	566.87	1395.1	1838.3	1330.3	1251.9	1923.3	9727.5	5144.5	12264.0	7355.3	15447.0	7076.0	12019.0	10455.0	10391.0	6231.2	1147.6	772.63	789.29	584.51	2181.5	1397.3	1867.8	1874.9	1149.0	1870.0	8967.8	12250.0	6778.5	10704.0	3938.0	6616.6	4036.7	9243.8	7024.2	9081.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8280.2	5126.3	1386.6	4464.7	3800.6	1905.4	1842.0	6764.4	3433.3	5644.5	3998.0	3447.7	3273.2	3938.9	2261.6	3341.2	488.08	1999.3	2795.4	2486.4	3082.3	4276.0	2144.2	2699.9	2260.6	2603.0	3619.6	3347.7	3306.1	2889.8	2022.0	1187.0	2265.1	2279.1	1947.4	1315.0	1575.7	1242.2	1071.9	1649.7
1683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	498.33	853.11	866.05	260.32	627.99	657.48	360.36	611.76	751.02	749.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1184.9	855.64	879.81	700.51	651.67	656.91	1082.4	1472.1	1487.3	633.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1990.9	985.59	712.28	860.59	1753.2	922.51	948.96	2037.7	1667.5	996.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2141.8	1705.5	1268.5	1377.2	2013.4	930.85	1264.0	1833.1	1360.3	1954.8	1383.5	829.85	1121.3	1137.9	578.04	1369.2	620.0	886.72	1371.5	1025.3	911.75	1050.4	1006.5	1110.1	1470.7	1419.1	1290.7	1290.4	1261.0	1305.2	8348.1	7539.4	7938.5	4864.2	6372.1	13970.0	5038.4	3601.4	5074.6	3717.5
1684	141420.0	39765.0	79453.0	73723.0	63571.0	36747.0	26365.0	67992.0	74639.0	82667.0	149340.0	170340.0	189290.0	67871.0	60720.0	49231.0	103100.0	89753.0	44048.0	126640.0	174300.0	180460.0	48649.0	23743.0	62043.0	78101.0	36731.0	211110.0	96308.0	99773.0	208920.0	129030.0	74187.0	75727.0	86376.0	98936.0	80059.0	67012.0	160190.0	49603.0	275400.0	104590.0	125710.0	331830.0	40631.0	107330.0	81021.0	121070.0	158100.0	181300.0	217690.0	58213.0	197870.0	62344.0	186210.0	31757.0	114660.0	141780.0	75823.0	93621.0	137050.0	38876.0	54126.0	39728.0	144550.0	48677.0	101450.0	95850.0	151940.0	83282.0	163920.0	107360.0	57804.0	89177.0	42043.0	43027.0	28566.0	65948.0	60713.0	86532.0	183130.0	204580.0	35010.0	80269.0	97997.0	82440.0	71690.0	78368.0	27874.0	61869.0	185920.0	80322.0	30094.0	77036.0	123140.0	53112.0	132270.0	117040.0	126800.0	219940.0	195140.0	106120.0	155410.0	145730.0	91258.0	215750.0	25193.0	111700.0	147100.0	78583.0	332580.0	213240.0	198040.0	289930.0	391760.0	67536.0	114210.0	123080.0	174790.0	153490.0	229260.0	113940.0	296140.0	168240.0	148690.0	343920.0	115780.0	113150.0	65460.0	81918.0
1685	2742.0	1624.8	1212.2	2235.8	1811.9	2105.3	5774.5	1357.6	1556.6	1539.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4665.0	3452.1	3139.7	1708.3	2547.3	1824.9	2266.3	1785.3	2538.8	5545.5	4421.0	8782.4	11165.0	3383.6	3229.7	6131.2	1287.9	1796.0	2246.3	2152.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5574.0	5153.1	2470.2	3410.5	4483.3	48021.0	3552.9	5429.1	3698.4	4251.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2225.5	3332.2	3717.1	1271.2	3630.3	1989.8	2410.0	3527.6	1150.0	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3211.3	2078.6	2521.8	3164.4	2655.9	2279.5	2297.5	3546.4	3167.6	3502.9	2471.2	1094.6	3386.8	2714.2	1590.0	2039.9	982.52	1766.6	2345.2	1659.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2202.8	1408.9	2055.3	2135.1	1796.8	2044.6	520.16	1281.1	1782.2	2185.3	2811.9	3252.5	3094.4	2313.7	3485.1	1252.6	1720.2	1772.4	1795.8	2437.6	2980.9	2406.7	5332.7	4030.0	5804.7	2800.4	3348.2	2572.9	2239.8	2550.2
1687	4740.2	2534.0	1616.9	2193.3	2174.4	1886.3	1374.2	4253.2	1761.2	1715.2	7723.5	5919.2	9904.6	4378.3	4716.2	3082.5	5601.1	4974.8	5146.2	7128.7	5016.7	3244.9	2146.3	556.79	1509.6	2388.8	1174.2	5607.4	4006.8	2645.5	4539.6	2257.1	2340.5	2164.1	1513.3	1568.4	1610.3	1958.7	3408.3	2450.9	2233.2	980.46	1402.0	2218.7	55.003	555.65	527.51	781.88	1014.9	1547.0	3897.4	2434.1	3743.4	1365.2	4829.0	1982.0	1980.9	2656.7	2208.3	2172.7	18579.0	4550.1	5690.3	5055.3	7702.5	4999.1	8743.7	7701.0	12925.0	7849.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5817.3	7532.9	1634.9	3022.7	3775.3	2294.0	3819.9	3337.2	1755.8	1807.6	11693.0	4086.2	2052.0	3877.3	6569.1	4714.8	5411.2	8009.6	4601.9	13078.0	13238.0	11563.0	8852.2	11354.0	7367.5	17218.0	3153.7	6863.1	9264.9	8368.0	2700.5	1644.7	2927.4	2121.4	4137.6	663.74	1527.7	1592.1	950.78	1145.2	33759.0	11405.0	39935.0	47411.0	18064.0	13386.0	10851.0	31042.0	20953.0	16601.0
1688	17013.0	2402.7	10066.0	4357.0	5904.0	5370.9	2473.2	6491.3	6455.2	4924.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5028.5	5057.7	2500.6	1683.1	3188.4	3522.6	1872.0	7786.6	4244.0	3423.1	7017.1	3748.7	1604.4	1640.1	1544.4	2003.8	1222.9	2643.6	2980.4	2788.5	2316.1	1046.9	1202.1	4807.9	146.0	898.12	1816.5	951.06	1585.0	1308.1	5257.0	2605.6	6322.9	2444.6	4194.9	2788.6	2333.4	2935.8	2359.7	1846.2	11631.0	26625.0	11352.0	6053.2	13595.0	19230.0	17389.0	8911.9	14292.0	9336.3	10391.0	2820.4	2673.3	4187.8	2043.9	1672.3	1631.5	2180.0	1580.1	2674.0	6443.7	7848.8	12285.0	8965.7	3922.5	6797.3	5553.3	3729.5	3695.5	7165.0	7804.9	5597.7	1622.6	10389.0	5551.7	3385.1	2029.6	13030.0	8484.6	14451.0	4589.4	4652.2	2989.2	8443.6	2607.6	8833.9	889.63	6402.6	7468.2	2352.8	10145.0	6713.9	10184.0	10260.0	12709.0	9386.0	11027.0	5712.8	4798.2	4392.4	15513.0	5692.4	21631.0	14388.0	7650.2	7852.4	7969.2	6342.6	4541.8	6587.0
1689	50011.0	19504.0	60893.0	29655.0	18885.0	25008.0	9810.2	25359.0	23647.0	80390.0	28976.0	28216.0	31133.0	10936.0	10386.0	10333.0	16386.0	10715.0	11075.0	21884.0	54914.0	63334.0	14740.0	9154.2	28340.0	38071.0	17387.0	55028.0	24195.0	31503.0	34246.0	23030.0	13761.0	15490.0	14479.0	11804.0	19251.0	30995.0	22024.0	14236.0	33712.0	13581.0	18295.0	35096.0	4892.0	8821.7	11708.0	10122.0	5924.4	23153.0	37452.0	28629.0	21352.0	9777.8	28868.0	8815.9	13851.0	20583.0	12179.0	10211.0	49638.0	13712.0	16981.0	14993.0	76875.0	21354.0	29744.0	23565.0	40437.0	25426.0	98907.0	50456.0	36951.0	83120.0	43132.0	25866.0	17326.0	39625.0	29729.0	94098.0	20506.0	21053.0	4203.2	9667.6	7772.5	15763.0	7308.5	7027.5	3823.6	4784.0	106020.0	44506.0	25056.0	36847.0	53323.0	30268.0	49386.0	60804.0	62419.0	82768.0	43679.0	23719.0	34417.0	54980.0	17504.0	46238.0	6178.6	32947.0	36343.0	19439.0	37283.0	13354.0	24360.0	27361.0	22414.0	7385.4	13027.0	8369.3	14041.0	10649.0	50775.0	36822.0	43306.0	28584.0	26703.0	21173.0	14309.0	16338.0	20110.0	30302.0
1690	11289.0	17601.0	10691.0	11672.0	25500.0	10768.0	10374.0	43613.0	8546.7	18421.0	8151.2	10029.0	9074.0	7814.5	17130.0	17186.0	21755.0	7706.3	11391.0	50607.0	15632.0	34395.0	22041.0	5026.3	28921.0	38273.0	8012.9	28317.0	33114.0	31783.0	14509.0	21543.0	24444.0	22715.0	25951.0	18399.0	18158.0	9965.5	34301.0	36304.0	12232.0	48120.0	22055.0	19775.0	4929.8	29865.0	22905.0	4482.1	21668.0	13369.0	7468.3	7387.2	15309.0	8851.9	27415.0	17230.0	8337.4	23564.0	11199.0	5793.0	11397.0	11709.0	21056.0	28264.0	19472.0	14264.0	25641.0	32626.0	13775.0	19807.0	14911.0	11573.0	12512.0	35153.0	8861.3	18007.0	9855.2	39043.0	21742.0	69059.0	11134.0	14704.0	6540.7	18036.0	50390.0	14310.0	28556.0	15254.0	9165.0	32951.0	11855.0	22627.0	4922.4	38134.0	16436.0	4671.3	3992.2	26404.0	19776.0	17423.0	9613.6	20824.0	18428.0	14519.0	15958.0	11335.0	3125.3	9908.0	26662.0	27192.0	9251.3	16731.0	11301.0	17141.0	11230.0	5351.9	11158.0	9383.8	13508.0	9634.7	13440.0	21377.0	17218.0	50390.0	25140.0	29188.0	37857.0	17638.0	12119.0	9801.1
1691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	911.39	87.158	129.67	1151.3	1008.3	29.957	163.67	289.19	1798.0	10272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5004.4	3999.5	2050.5	505.1	2240.6	3310.7	668.76	4223.5	3807.3	3043.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3272.3	2280.6	2186.7	3393.9	140.02	2707.3	1859.7	693.77	2531.4	2807.5	10922.0	2042.6	6523.3	5467.6	7117.3	3339.9	10183.0	7987.3	7410.3	2412.0	7457.2	2038.1	2392.0	3232.2	4482.1	1920.0	3301.4	6162.7	4596.1	5401.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2127.0	2229.9	2115.0	1110.4	2738.4	1330.0	1566.9	1518.9	1197.5	1704.7	4553.1	2178.3	1259.0	2813.0	2898.5	1413.9	1592.0	2713.5	3265.2	3894.5	12681.0	8658.8	11928.0	11909.0	7064.6	10734.0	1396.3	6279.2	9671.6	12034.0	5840.9	5713.0	2635.4	5258.9	6118.0	2265.3	2644.2	2033.1	3075.3	2633.3	17151.0	14058.0	15196.0	15728.0	12701.0	16475.0	14642.0	10162.0	5060.4	5649.3
